Ad Name,Target URL,Creative ID,Custom CTA Text,Custom CTA URL,Banner CTA Creative ID,Banner CTA Title,Banner CTA Subtitle,Banner CTA URL,Tracking Pixel
AIPORNISHERE_MISSIONARY_converted,https://clk.ourdream.ai/68fee7d85d1066083925def9?ref=trafficjunky&sub1={CampaignID}&sub2={BLPID}&sub3={BLPName}&SiteName={SiteName}&SpotName={SpotName}&Location={Location}&sub7={BanID}&sub8={BanName}&sub9={AdID}&sub10={SpotID}&sub11=US-CA_EN_PREROLL_CPA_ALL_KEY-STEPMOM_MOB-ALL_MF_JB_T-1&Keywords={Keywords}&ref_id={ACLID}&cost={BidValue},1032467881,Slutty Step Moms,https://clk.ourdream.ai/68fee7d85d1066083925def9?ref=trafficjunky&sub1={CampaignID}&sub2={BLPID}&sub3={BLPName}&SiteName={SiteName}&SpotName={SpotName}&Location={Location}&sub7={BanID}&sub8={BanName}&sub9={AdID}&sub10={SpotID}&sub11=US-CA_EN_PREROLL_CPA_ALL_KEY-STEPMOM_MOB-ALL_MF_JB_T-1&Keywords={Keywords}&ref_id={ACLID}&cost={BidValue},,,,,
AIPORNISHERE_INDIAN,https://clk.ourdream.ai/68fee7d85d1066083925def9?ref=trafficjunky&sub1={CampaignID}&sub2={BLPID}&sub3={BLPName}&SiteName={SiteName}&SpotName={SpotName}&Location={Location}&sub7={BanID}&sub8={BanName}&sub9={AdID}&sub10={SpotID}&sub11=US-CA_EN_PREROLL_CPA_ALL_KEY-STEPMOM_MOB-ALL_MF_JB_T-1&Keywords={Keywords}&ref_id={ACLID}&cost={BidValue},1032166452,Slutty Step Moms,https://clk.ourdream.ai/68fee7d85d1066083925def9?ref=trafficjunky&sub1={CampaignID}&sub2={BLPID}&sub3={BLPName}&SiteName={SiteName}&SpotName={SpotName}&Location={Location}&sub7={BanID}&sub8={BanName}&sub9={AdID}&sub10={SpotID}&sub11=US-CA_EN_PREROLL_CPA_ALL_KEY-STEPMOM_MOB-ALL_MF_JB_T-1&Keywords={Keywords}&ref_id={ACLID}&cost={BidValue},,,,,
New Porn Vid,https://clk.ourdream.ai/68fee7d85d1066083925def9?ref=trafficjunky&sub1={CampaignID}&sub2={BLPID}&sub3={BLPName}&SiteName={SiteName}&SpotName={SpotName}&Location={Location}&sub7={BanID}&sub8={BanName}&sub9={AdID}&sub10={SpotID}&sub11=US-CA_EN_PREROLL_CPA_ALL_KEY-STEPMOM_MOB-ALL_MF_JB_T-1&Keywords={Keywords}&ref_id={ACLID}&cost={BidValue},1031965702,Slutty Step Moms,https://clk.ourdream.ai/68fee7d85d1066083925def9?ref=trafficjunky&sub1={CampaignID}&sub2={BLPID}&sub3={BLPName}&SiteName={SiteName}&SpotName={SpotName}&Location={Location}&sub7={BanID}&sub8={BanName}&sub9={AdID}&sub10={SpotID}&sub11=US-CA_EN_PREROLL_CPA_ALL_KEY-STEPMOM_MOB-ALL_MF_JB_T-1&Keywords={Keywords}&ref_id={ACLID}&cost={BidValue},,,,,
AIPORNISHERE_GOTH,https://clk.ourdream.ai/68fee7d85d1066083925def9?ref=trafficjunky&sub1={CampaignID}&sub2={BLPID}&sub3={BLPName}&SiteName={SiteName}&SpotName={SpotName}&Location={Location}&sub7={BanID}&sub8={BanName}&sub9={AdID}&sub10={SpotID}&sub11=US-CA_EN_PREROLL_CPA_ALL_KEY-STEPMOM_MOB-ALL_MF_JB_T-1&Keywords={Keywords}&ref_id={ACLID}&cost={BidValue},1032166482,Slutty Step Moms,https://clk.ourdream.ai/68fee7d85d1066083925def9?ref=trafficjunky&sub1={CampaignID}&sub2={BLPID}&sub3={BLPName}&SiteName={SiteName}&SpotName={SpotName}&Location={Location}&sub7={BanID}&sub8={BanName}&sub9={AdID}&sub10={SpotID}&sub11=US-CA_EN_PREROLL_CPA_ALL_KEY-STEPMOM_MOB-ALL_MF_JB_T-1&Keywords={Keywords}&ref_id={ACLID}&cost={BidValue},,,,,
ORG_EN_Stepmom_F_Real_NSFW_3Pannels_Pedro_24sec_ID-4ECFF45E,https://clk.ourdream.ai/68fee7d85d1066083925def9?ref=trafficjunky&sub1={CampaignID}&sub2={BLPID}&sub3={BLPName}&SiteName={SiteName}&SpotName={SpotName}&Location={Location}&sub7={BanID}&sub8={BanName}&sub9={AdID}&sub10={SpotID}&sub11=US-CA_EN_PREROLL_CPA_ALL_KEY-STEPMOM_MOB-ALL_MF_JB_T-1&Keywords={Keywords}&ref_id={ACLID}&cost={BidValue},1032633751,Slutty Step Moms,https://clk.ourdream.ai/68fee7d85d1066083925def9?ref=trafficjunky&sub1={CampaignID}&sub2={BLPID}&sub3={BLPName}&SiteName={SiteName}&SpotName={SpotName}&Location={Location}&sub7={BanID}&sub8={BanName}&sub9={AdID}&sub10={SpotID}&sub11=US-CA_EN_PREROLL_CPA_ALL_KEY-STEPMOM_MOB-ALL_MF_JB_T-1&Keywords={Keywords}&ref_id={ACLID}&cost={BidValue},,,,,
